"","period","county","region","year","id","quarter","naloxone_count","agent_type","death_counts_all_opioids","death_rate_all_opioids","death_counts_heroin","death_rate_heroin","death_counts_pain_relievers","death_rate_pain_relievers","2017_pct_bb_covrg","county.f","agent_type_f","date","nalonxe_per_death","enrolled","population","region_pop","pp_medicaid_enroll","equifax","unemployment","pp_constr_employ","avg_earnings","post","treat","time_to_treat","post_alt","treat_alt","time_to_treat_alt","cumulative_trend_alt","bb_treatment"
"3134",19,"Chautauqua","Western",2019,1032,3,19,"EMS",2,1.5,0,0,2,1.5,0.78598291,"Chautauqua","EMS",2019-07-01,9.5,1065790,126903,4131282,8.59934841856192,23.086781398755,4.16666666666667,0.0380280249565306,3349,0,0,0,1,1,9,87.9477850631697,69.1254560320046
"3135",19,"Livingston","Finger Lakes",2019,3330,3,1,"COOP",1,1.6,0,0,1,1.6,0.87968254,"Livingston","COOP",2019-07-01,1,872563,62914,4983981,5.83578334936135,21.612011062821,3.76666666666667,0.0608827262962601,3391,0,0,0,0,0,0,87.9477850631697,77.3661309517431
"3136",19,"Monroe","Finger Lakes",2019,2192,3,13,"LEO",59,7.9,5,0.7,57,7.6,0.87922639,"Monroe","LEO",2019-07-01,0.220338983050847,872563,741770,4983981,5.83578334936135,23.6114633527771,4.06666666666667,0.0391595287783195,4188,1,1,9,1,1,9,87.9477850631697,77.3260135695866
"3137",19,"Livingston","Finger Lakes",2019,1050,3,2,"EMS",1,1.6,0,0,1,1.6,0.87968254,"Livingston","EMS",2019-07-01,2,872563,62914,4983981,5.83578334936135,21.612011062821,3.76666666666667,0.0608827262962601,3391,0,0,0,1,1,9,87.9477850631697,77.3661309517431
"3138",19,"Monroe","Finger Lakes",2019,1052,3,144,"EMS",59,7.9,5,0.7,57,7.6,0.87922639,"Monroe","EMS",2019-07-01,2.4406779661017,872563,741770,4983981,5.83578334936135,23.6114633527771,4.06666666666667,0.0391595287783195,4188,0,0,0,1,1,9,87.9477850631697,77.3260135695866
"3139",19,"Nassau","Long Island",2019,3334,3,8,"COOP",47,3.5,11,0.8,45,3.3,0.9381001,"Nassau","COOP",2019-07-01,0.170212765957447,1652495,1356924,8500575,6.47993420052957,16.9597002191478,3.43333333333333,0.0497376363130407,5067,0,0,0,0,0,0,87.9477850631697,82.503825962538
"3140",19,"Cayuga","Central",2019,3311,3,4,"COOP",1,1.3,0,0,1,1.3,0.83111262,"Cayuga","COOP",2019-07-01,4,582491,76576,936666,20.7292318357522,24.1379310344828,3.83333333333333,0.051889323216065,3747,0,0,0,0,0,0,87.9477850631697,73.0945140670478
"3141",19,"Wyoming","Finger Lakes",2019,3362,3,2,"COOP",4,9.8,1,2.5,4,9.8,0.63218391,"Wyoming","COOP",2019-07-01,0.5,872563,39859,4983981,5.83578334936135,20.4143814747105,3.5,0.0326333907056799,3649,0,0,0,0,0,0,87.9477850631697,55.5991746370742
"3142",19,"Delaware","Southern Tier",2019,2178,3,1,"LEO",0,0,0,0,0,0,0.53553301,"Delaware","LEO",2019-07-01,0,469336,44135,2065044,7.57588377455073,19.7019867549669,4.3,0.0424834321590513,3801,1,1,9,1,1,9,87.9477850631697,47.0989420577123
"3143",19,"Chautauqua","Western",2019,2172,3,10,"LEO",2,1.5,0,0,2,1.5,0.78598291,"Chautauqua","LEO",2019-07-01,5,1065790,126903,4131282,8.59934841856192,23.086781398755,4.16666666666667,0.0380280249565306,3349,1,1,9,1,1,9,87.9477850631697,69.1254560320046
"3144",19,"Chenango","Southern Tier",2019,3314,3,0,"COOP",0,0,0,0,0,0,0.59069765,"Chenango","COOP",2019-07-01,0,469336,47207,2065044,7.57588377455073,23.997995991984,3.83333333333333,0.0314726507713885,3866,0,0,0,0,0,0,87.9477850631697,51.9505499595194
"3145",19,"Onondaga","Finger Lakes",2019,3337,3,47,"COOP",37,7.9,22,4.7,35,7.5,0.81182784,"Onondoga","COOP",2019-07-01,1.27027027027027,872563,460528,4983981,5.83578334936135,22.8890439637125,3.76666666666667,0.0430567824939777,4339,0,0,0,0,0,0,87.9477850631697,71.3984603806173
"3146",19,"Niagara","Western",2019,1055,3,25,"EMS",8,3.8,3,1.4,8,3.8,0.825921,"Niagara","EMS",2019-07-01,3.125,1065790,209281,4131282,8.59934841856192,22.614064462118,4.43333333333333,0.0475046740450619,3516,0,0,0,1,1,9,87.9477850631697,72.6379225871582
"3147",19,"Niagara","Western",2019,3335,3,6,"COOP",8,3.8,3,1.4,8,3.8,0.825921,"Niagara","COOP",2019-07-01,0.75,1065790,209281,4131282,8.59934841856192,22.614064462118,4.43333333333333,0.0475046740450619,3516,0,0,0,0,0,0,87.9477850631697,72.6379225871582
"3148",19,"Cortland","Central",2019,1037,3,15,"EMS",3,6.2,0,0,3,6.2,0.51662403,"Cortland","EMS",2019-07-01,5,582491,47581,936666,20.7292318357522,23.9864864864865,4.2,0.0344827586206897,3606,0,0,0,1,1,9,87.9477850631697,45.4359391489085
"3149",19,"Dutchess","Mid-Hudson",2019,2179,3,22,"LEO",17,5.8,7,2.4,16,5.4,0.91276979,"Dutchess","LEO",2019-07-01,1.29411764705882,1647662,294218,6971334,7.87827217382881,21.0401698236447,3.5,0.0520231722777856,4716,1,1,9,1,1,9,87.9477850631697,80.2760813030745
"3150",19,"Chemung","Southern Tier",2019,2173,3,5,"LEO",5,5.8,0,0,5,5.8,0.83881426,"Chemung","LEO",2019-07-01,1,469336,83456,2065044,7.57588377455073,22.6551628165878,3.96666666666667,0.0413117049830785,3832,1,1,9,1,1,9,87.9477850631697,73.7718562464017
"3151",19,"Oneida","Mohawk Valley",2019,1056,3,61,"EMS",6,2.6,5,2.2,6,2.6,0.85031611,"Oneida","EMS",2019-07-01,10.1666666666667,409579,228671,1284027,10.6326684200047,23.2309322033898,3.96666666666667,0.0254617328149619,3681,0,0,0,1,1,9,87.9477850631697,74.7834184780305
"3152",19,"Ontario","Finger Lakes",2019,2198,3,2,"LEO",3,2.7,0,0,3,2.7,0.89954376,"Ontario","LEO",2019-07-01,0.666666666666667,872563,109777,4983981,5.83578334936135,21.0447119518487,3.43333333333333,0.0660276490780514,3847,1,1,9,1,1,9,87.9477850631697,79.1128812593955
"3153",19,"Nassau","Long Island",2019,1054,3,186,"EMS",47,3.5,11,0.8,45,3.3,0.9381001,"Nassau","EMS",2019-07-01,3.95744680851064,1652495,1356924,8500575,6.47993420052957,16.9597002191478,3.43333333333333,0.0497376363130407,5067,0,0,0,1,1,9,87.9477850631697,82.503825962538
"3154",19,"Oneida","Mohawk Valley",2019,2196,3,4,"LEO",6,2.6,5,2.2,6,2.6,0.85031611,"Oneida","LEO",2019-07-01,0.666666666666667,409579,228671,1284027,10.6326684200047,23.2309322033898,3.96666666666667,0.0254617328149619,3681,1,1,9,1,1,9,87.9477850631697,74.7834184780305
"3155",19,"Cayuga","Central",2019,1031,3,14,"EMS",1,1.3,0,0,1,1.3,0.83111262,"Cayuga","EMS",2019-07-01,14,582491,76576,936666,20.7292318357522,24.1379310344828,3.83333333333333,0.051889323216065,3747,0,0,0,1,1,9,87.9477850631697,73.0945140670478
"3156",19,"Montgomery","Mohawk Valley",2019,3333,3,2,"COOP",0,0,0,0,0,0,0.54975122,"Montgomery","COOP",2019-07-01,0,409579,49221,1284027,10.6326684200047,27.9802955665025,4.6,0.0327544515278083,3538,0,0,0,0,0,0,87.9477850631697,48.3494021347753
"3157",19,"Niagara","Western",2019,2195,3,5,"LEO",8,3.8,3,1.4,8,3.8,0.825921,"Niagara","LEO",2019-07-01,0.625,1065790,209281,4131282,8.59934841856192,22.614064462118,4.43333333333333,0.0475046740450619,3516,1,1,9,1,1,9,87.9477850631697,72.6379225871582
"3158",19,"Albany","Capital District",2019,1027,3,78,"EMS",11,3.6,3,1,9,2.9,0.88514757,"Albany","EMS",2019-07-01,7.09090909090909,689196,305506,3243537,7.08276181218219,20.832357304599,3.56666666666667,0.0350113975663788,5003,0,0,0,1,1,9,87.9477850631697,77.8467682355469
"3159",19,"Orange","Mid-Hudson",2019,1059,3,56,"EMS",17,4.5,8,2.1,15,4,0.80276388,"Orange","EMS",2019-07-01,3.29411764705882,1647662,384940,6971334,7.87827217382881,24.544244843646,3.76666666666667,0.0500257051787367,3953,0,0,0,1,1,9,87.9477850631697,70.6013051747161
"3160",19,"Onondaga","Finger Lakes",2019,1057,3,156,"EMS",37,7.9,22,4.7,35,7.5,0.81182784,"Onondoga","EMS",2019-07-01,4.21621621621622,872563,460528,4983981,5.83578334936135,22.8890439637125,3.76666666666667,0.0430567824939777,4339,0,0,0,1,1,9,87.9477850631697,71.3984603806173
"3161",19,"Yates","Finger Lakes",2019,3363,3,0,"COOP",2,8,0,0,2,8,0.57416266,"Yates","COOP",2019-07-01,0,872563,24913,4983981,5.83578334936135,19.0073917634636,3.16666666666667,0.0505874222529371,2869,0,0,0,0,0,0,87.9477850631697,50.4963342129778
"3162",19,"Chautauqua","Western",2019,3312,3,43,"COOP",2,1.5,0,0,2,1.5,0.78598291,"Chautauqua","COOP",2019-07-01,21.5,1065790,126903,4131282,8.59934841856192,23.086781398755,4.16666666666667,0.0380280249565306,3349,0,0,0,0,0,0,87.9477850631697,69.1254560320046
"3163",19,"Nassau","Long Island",2019,2194,3,3,"LEO",47,3.5,11,0.8,45,3.3,0.9381001,"Nassau","LEO",2019-07-01,0.0638297872340425,1652495,1356924,8500575,6.47993420052957,16.9597002191478,3.43333333333333,0.0497376363130407,5067,1,1,9,1,1,9,87.9477850631697,82.503825962538
"3164",19,"Cattaraugus","Western",2019,2170,3,0,"LEO",3,3.9,0,0,3,3.9,0.77886063,"Cattaraugus","LEO",2019-07-01,0,1065790,76117,4131282,8.59934841856192,25.2959501557632,4.46666666666667,0.0224959246513313,3124,1,1,9,1,1,9,87.9477850631697,68.4990672814049
"3165",19,"Allegany","Western",2019,1028,3,6,"EMS",0,0,0,0,0,0,0.55641025,"Allegany","EMS",2019-07-01,0,1065790,46091,4131282,8.59934841856192,23.5967926689576,4.86666666666667,0.0313753581661891,3002,0,0,0,1,1,9,87.9477850631697,48.9350490739445
"3166",19,"Oneida","Mohawk Valley",2019,3336,3,26,"COOP",6,2.6,5,2.2,6,2.6,0.85031611,"Oneida","COOP",2019-07-01,4.33333333333333,409579,228671,1284027,10.6326684200047,23.2309322033898,3.96666666666667,0.0254617328149619,3681,0,0,0,0,0,0,87.9477850631697,74.7834184780305
"3167",19,"Ontario","Finger Lakes",2019,3338,3,2,"COOP",3,2.7,0,0,3,2.7,0.89954376,"Ontario","COOP",2019-07-01,0.666666666666667,872563,109777,4983981,5.83578334936135,21.0447119518487,3.43333333333333,0.0660276490780514,3847,0,0,0,0,0,0,87.9477850631697,79.1128812593955
"3168",19,"Ontario","Finger Lakes",2019,1058,3,16,"EMS",3,2.7,0,0,3,2.7,0.89954376,"Ontario","EMS",2019-07-01,5.33333333333333,872563,109777,4983981,5.83578334936135,21.0447119518487,3.43333333333333,0.0660276490780514,3847,0,0,0,1,1,9,87.9477850631697,79.1128812593955
"3169",19,"Erie","Western",2019,2180,3,17,"LEO",37,4,9,1,34,3.7,0.85694486,"Erie","LEO",2019-07-01,0.459459459459459,1065790,918702,4131282,8.59934841856192,21.9580141279475,4.03333333333333,0.0397223364117008,4189,1,1,9,1,1,9,87.9477850631697,75.366402358268
"3170",19,"Broome","Southern Tier",2019,2169,3,6,"LEO",9,4.6,1,0.5,7,3.6,0.86030555,"Broome","LEO",2019-07-01,0.666666666666667,469336,190488,2065044,7.57588377455073,22.0338983050847,4.43333333333333,0.0437695450706476,3836,1,1,9,1,1,9,87.9477850631697,75.661967600052
"3171",19,"Ulster","Mid-Hudson",2019,1077,3,23,"EMS",4,2.2,1,0.6,4,2.2,0.88568664,"Ulster","EMS",2019-07-01,5.75,1647662,177573,6971334,7.87827217382881,20.9752839011356,3.63333333333333,0.0426033497172617,3666,0,0,0,1,1,9,87.9477850631697,77.8941782480409
"3172",19,"Wyoming","Finger Lakes",2019,2222,3,1,"LEO",4,9.8,1,2.5,4,9.8,0.63218391,"Wyoming","LEO",2019-07-01,0.25,872563,39859,4983981,5.83578334936135,20.4143814747105,3.5,0.0326333907056799,3649,1,1,9,1,1,9,87.9477850631697,55.5991746370742
"3173",19,"Oswego","Central",2019,1061,3,61,"EMS",9,7.6,6,5,9,7.6,0.88989371,"Oswego","EMS",2019-07-01,6.77777777777778,582491,117124,936666,20.7292318357522,26.7622461170848,4.8,0.0495464271721768,3742,0,0,0,1,1,9,87.9477850631697,78.2641807361466
"3174",19,"Onondaga","Finger Lakes",2019,2197,3,12,"LEO",37,7.9,22,4.7,35,7.5,0.81182784,"Onondoga","LEO",2019-07-01,0.324324324324324,872563,460528,4983981,5.83578334936135,22.8890439637125,3.76666666666667,0.0430567824939777,4339,1,1,9,1,1,9,87.9477850631697,71.3984603806173
"3175",19,"Orange","Mid-Hudson",2019,2199,3,27,"LEO",17,4.5,8,2.1,15,4,0.80276388,"Orange","LEO",2019-07-01,1.58823529411765,1647662,384940,6971334,7.87827217382881,24.544244843646,3.76666666666667,0.0500257051787367,3953,1,1,9,1,1,9,87.9477850631697,70.6013051747161
"3176",19,"Chenango","Southern Tier",2019,1034,3,8,"EMS",0,0,0,0,0,0,0.59069765,"Chenango","EMS",2019-07-01,0,469336,47207,2065044,7.57588377455073,23.997995991984,3.83333333333333,0.0314726507713885,3866,0,0,0,1,1,9,87.9477850631697,51.9505499595194
"3177",19,"Tompkins","Southern Tier",2019,1076,3,16,"EMS",3,2.9,0,0,2,1.9,0.89345163,"Tompkins","EMS",2019-07-01,5.33333333333333,469336,102180,2065044,7.57588377455073,15.5047106325707,3.8,0.0222444063456238,4167,0,0,0,1,1,9,87.9477850631697,78.5770919195786
"3178",19,"Wayne","Finger Lakes",2019,1080,3,14,"EMS",2,2.2,0,0,2,2.2,0.86773753,"Wayne","EMS",2019-07-01,7,872563,89918,4983981,5.83578334936135,24.4887654632669,3.56666666666667,0.0490701245521242,3493,0,0,0,1,1,9,87.9477850631697,76.3155937796857
"3179",19,"Orleans","Finger Lakes",2019,2200,3,2,"LEO",1,2.4,1,2.4,1,2.4,0.63057321,"Orleans","LEO",2019-07-01,2,872563,40352,4983981,5.83578334936135,26.9377382465057,4.46666666666667,0.0404206375287545,3395,1,1,9,1,1,9,87.9477850631697,55.4575171396729
"3180",19,"Otsego","Southern Tier",2019,1062,3,2,"EMS",1,1.7,1,1.7,1,1.7,0.55555558,"Otsego","EMS",2019-07-01,2,469336,59493,2065044,7.57588377455073,19.3088552915767,3.8,0.0192291956468374,3579,0,0,0,1,1,9,87.9477850631697,48.8598827404846
"3181",19,"Orleans","Finger Lakes",2019,1060,3,5,"EMS",1,2.4,1,2.4,1,2.4,0.63057321,"Orleans","EMS",2019-07-01,5,872563,40352,4983981,5.83578334936135,26.9377382465057,4.46666666666667,0.0404206375287545,3395,0,0,0,1,1,9,87.9477850631697,55.4575171396729
"3182",19,"Chemung","Southern Tier",2019,1033,3,49,"EMS",5,5.8,0,0,5,5.8,0.83881426,"Chemung","EMS",2019-07-01,9.8,469336,83456,2065044,7.57588377455073,22.6551628165878,3.96666666666667,0.0413117049830785,3832,0,0,0,1,1,9,87.9477850631697,73.7718562464017
"3183",19,"Otsego","Southern Tier",2019,3342,3,0,"COOP",1,1.7,1,1.7,1,1.7,0.55555558,"Otsego","COOP",2019-07-01,0,469336,59493,2065044,7.57588377455073,19.3088552915767,3.8,0.0192291956468374,3579,0,0,0,0,0,0,87.9477850631697,48.8598827404846
"3184",19,"Rensselaer","Capital District",2019,3344,3,3,"COOP",7,4.4,3,1.9,7,4.4,0.88333941,"Rensselaer","COOP",2019-07-01,0.428571428571429,689196,158714,3243537,7.08276181218219,22.1443483447659,3.56666666666667,0.0552791597567717,4459,0,0,0,0,0,0,87.9477850631697,77.6877445685071
"3185",19,"Westchester","Mid-Hudson",2019,3361,3,7,"COOP",27,2.8,8,0.8,26,2.7,0.89744085,"Westchester","COOP",2019-07-01,0.259259259259259,1647662,967506,6971334,7.87827217382881,18.4425612997042,3.76666666666667,0.0717960755758249,5593,0,0,0,0,0,0,87.9477850631697,78.9279349827083
"3186",19,"Wyoming","Finger Lakes",2019,1082,3,0,"EMS",4,9.8,1,2.5,4,9.8,0.63218391,"Wyoming","EMS",2019-07-01,0,872563,39859,4983981,5.83578334936135,20.4143814747105,3.5,0.0326333907056799,3649,0,0,0,1,1,9,87.9477850631697,55.5991746370742
"3187",19,"Orange","Mid-Hudson",2019,3339,3,15,"COOP",17,4.5,8,2.1,15,4,0.80276388,"Orange","COOP",2019-07-01,0.882352941176471,1647662,384940,6971334,7.87827217382881,24.544244843646,3.76666666666667,0.0500257051787367,3953,0,0,0,0,0,0,87.9477850631697,70.6013051747161
"3188",19,"Oswego","Central",2019,2201,3,1,"LEO",9,7.6,6,5,9,7.6,0.88989371,"Oswego","LEO",2019-07-01,0.111111111111111,582491,117124,936666,20.7292318357522,26.7622461170848,4.8,0.0495464271721768,3742,1,1,9,1,1,9,87.9477850631697,78.2641807361466
"3189",19,"Oswego","Central",2019,3341,3,13,"COOP",9,7.6,6,5,9,7.6,0.88989371,"Oswego","COOP",2019-07-01,1.44444444444444,582491,117124,936666,20.7292318357522,26.7622461170848,4.8,0.0495464271721768,3742,0,0,0,0,0,0,87.9477850631697,78.2641807361466
"3190",19,"Putnam","Mid-Hudson",2019,3343,3,1,"COOP",3,3,1,1,3,3,0.95548493,"Putnam","COOP",2019-07-01,0.333333333333333,1647662,98320,6971334,7.87827217382881,15.499643959174,3.63333333333333,0.103834679473186,4304,0,0,0,0,0,0,87.9477850631697,84.0327832547377
"3191",19,"Rockland","Mid-Hudson",2019,3345,3,0,"COOP",8,2.4,4,1.2,7,2.1,0.78576583,"Rockland","COOP",2019-07-01,0,1647662,325789,6971334,7.87827217382881,19.1857222532069,3.6,0.0614252314886025,4403,0,0,0,0,0,0,87.9477850631697,69.1063643268231
"3192",19,"Yates","Finger Lakes",2019,1083,3,2,"EMS",2,8,0,0,2,8,0.57416266,"Yates","EMS",2019-07-01,1,872563,24913,4983981,5.83578334936135,19.0073917634636,3.16666666666667,0.0505874222529371,2869,0,0,0,1,1,9,87.9477850631697,50.4963342129778
"3193",19,"Yates","Finger Lakes",2019,2223,3,3,"LEO",2,8,0,0,2,8,0.57416266,"Yates","LEO",2019-07-01,1.5,872563,24913,4983981,5.83578334936135,19.0073917634636,3.16666666666667,0.0505874222529371,2869,1,1,9,1,1,9,87.9477850631697,50.4963342129778
"3194",19,"Rensselaer","Capital District",2019,1064,3,34,"EMS",7,4.4,3,1.9,7,4.4,0.88333941,"Rensselaer","EMS",2019-07-01,4.85714285714286,689196,158714,3243537,7.08276181218219,22.1443483447659,3.56666666666667,0.0552791597567717,4459,0,0,0,1,1,9,87.9477850631697,77.6877445685071
"3195",19,"Orleans","Finger Lakes",2019,3340,3,0,"COOP",1,2.4,1,2.4,1,2.4,0.63057321,"Orleans","COOP",2019-07-01,0,872563,40352,4983981,5.83578334936135,26.9377382465057,4.46666666666667,0.0404206375287545,3395,0,0,0,0,0,0,87.9477850631697,55.4575171396729
"3196",19,"Allegany","Western",2019,3308,3,0,"COOP",0,0,0,0,0,0,0.55641025,"Allegany","COOP",2019-07-01,0,1065790,46091,4131282,8.59934841856192,23.5967926689576,4.86666666666667,0.0313753581661891,3002,0,0,0,0,0,0,87.9477850631697,48.9350490739445
"3197",19,"Washington","Capital District",2019,2219,3,2,"LEO",1,1.6,1,1.6,1,1.6,0.53631288,"Washington","LEO",2019-07-01,2,689196,61204,3243537,7.08276181218219,25.3650396328744,3.33333333333333,0.0584398296059638,3616,1,1,9,1,1,9,87.9477850631697,47.1675298968495
"3198",19,"Saratoga","Capital District",2019,3347,3,1,"COOP",3,1.3,1,0.4,3,1.3,0.90478796,"Saratoga","COOP",2019-07-01,0.333333333333333,689196,229863,3243537,7.08276181218219,17.8375685102143,3.06666666666667,0.0594274909858412,4439,0,0,0,0,0,0,87.9477850631697,79.5740970338237
"3199",19,"Schoharie","Mohawk Valley",2019,1069,3,1,"EMS",0,0,0,0,0,0,0.47761193,"Schoharie","EMS",2019-07-01,0,409579,30999,1284027,10.6326684200047,22.7460711331679,4.03333333333333,0.0587344510546241,3491,0,0,0,1,1,9,87.9477850631697,42.0049113632456
"3200",19,"Putnam","Mid-Hudson",2019,1063,3,14,"EMS",3,3,1,1,3,3,0.95548493,"Putnam","EMS",2019-07-01,4.66666666666667,1647662,98320,6971334,7.87827217382881,15.499643959174,3.63333333333333,0.103834679473186,4304,0,0,0,1,1,9,87.9477850631697,84.0327832547377
"3201",19,"Albany","Capital District",2019,3307,3,4,"COOP",11,3.6,3,1,9,2.9,0.88514757,"Albany","COOP",2019-07-01,0.363636363636364,689196,305506,3243537,7.08276181218219,20.832357304599,3.56666666666667,0.0350113975663788,5003,0,0,0,0,0,0,87.9477850631697,77.8467682355469
"3202",19,"Albany","Capital District",2019,2167,3,1,"LEO",11,3.6,3,1,9,2.9,0.88514757,"Albany","LEO",2019-07-01,0.0909090909090909,689196,305506,3243537,7.08276181218219,20.832357304599,3.56666666666667,0.0350113975663788,5003,1,1,9,1,1,9,87.9477850631697,77.8467682355469
"3203",19,"Warren","Capital District",2019,2218,3,0,"LEO",3,4.6,0,0,3,4.6,0.85375106,"Warren","LEO",2019-07-01,0,689196,63944,3243537,7.08276181218219,22.2493887530562,3.46666666666667,0.0361661851150742,3931,1,1,9,1,1,9,87.9477850631697,75.0855147223333
"3204",19,"Schenectady","Capital District",2019,3348,3,2,"COOP",10,6.5,3,1.9,10,6.5,0.89370352,"Schenectady","COOP",2019-07-01,0.2,689196,155299,3243537,7.08276181218219,24.4558645707376,3.66666666666667,0.04027243115191,4931,0,0,0,0,0,0,87.9477850631697,78.5992450871582
"3205",19,"Schenectady","Capital District",2019,1068,3,47,"EMS",10,6.5,3,1.9,10,6.5,0.89370352,"Schenectady","EMS",2019-07-01,4.7,689196,155299,3243537,7.08276181218219,24.4558645707376,3.66666666666667,0.04027243115191,4931,0,0,0,1,1,9,87.9477850631697,78.5992450871582
"3206",19,"Tompkins","Southern Tier",2019,3356,3,29,"COOP",3,2.9,0,0,2,1.9,0.89345163,"Tompkins","COOP",2019-07-01,9.66666666666667,469336,102180,2065044,7.57588377455073,15.5047106325707,3.8,0.0222444063456238,4167,0,0,0,0,0,0,87.9477850631697,78.5770919195786
"3207",19,"Tompkins","Southern Tier",2019,2216,3,0,"LEO",3,2.9,0,0,2,1.9,0.89345163,"Tompkins","LEO",2019-07-01,0,469336,102180,2065044,7.57588377455073,15.5047106325707,3.8,0.0222444063456238,4167,1,1,9,1,1,9,87.9477850631697,78.5770919195786
"3208",19,"Otsego","Southern Tier",2019,2202,3,0,"LEO",1,1.7,1,1.7,1,1.7,0.55555558,"Otsego","LEO",2019-07-01,0,469336,59493,2065044,7.57588377455073,19.3088552915767,3.8,0.0192291956468374,3579,1,1,9,1,1,9,87.9477850631697,48.8598827404846
"3209",19,"Rensselaer","Capital District",2019,2204,3,2,"LEO",7,4.4,3,1.9,7,4.4,0.88333941,"Rensselaer","LEO",2019-07-01,0.285714285714286,689196,158714,3243537,7.08276181218219,22.1443483447659,3.56666666666667,0.0552791597567717,4459,1,1,9,1,1,9,87.9477850631697,77.6877445685071
"3210",19,"Saratoga","Capital District",2019,1067,3,18,"EMS",3,1.3,1,0.4,3,1.3,0.90478796,"Saratoga","EMS",2019-07-01,6,689196,229863,3243537,7.08276181218219,17.8375685102143,3.06666666666667,0.0594274909858412,4439,0,0,0,1,1,9,87.9477850631697,79.5740970338237
"3211",19,"Schoharie","Mohawk Valley",2019,3349,3,0,"COOP",0,0,0,0,0,0,0.47761193,"Schoharie","COOP",2019-07-01,0,409579,30999,1284027,10.6326684200047,22.7460711331679,4.03333333333333,0.0587344510546241,3491,0,0,0,0,0,0,87.9477850631697,42.0049113632456
"3212",19,"Seneca","Finger Lakes",2019,2211,3,8,"LEO",0,0,0,0,0,0,0.58181822,"Seneca","LEO",2019-07-01,0,872563,34016,4983981,5.83578334936135,23.1936416184971,3.33333333333333,0.0215821984073826,3724,1,1,9,1,1,9,87.9477850631697,51.169623758396
"3213",19,"Ulster","Mid-Hudson",2019,2217,3,5,"LEO",4,2.2,1,0.6,4,2.2,0.88568664,"Ulster","LEO",2019-07-01,1.25,1647662,177573,6971334,7.87827217382881,20.9752839011356,3.63333333333333,0.0426033497172617,3666,1,1,9,1,1,9,87.9477850631697,77.8941782480409
"3214",19,"Rockland","Mid-Hudson",2019,1065,3,4,"EMS",8,2.4,4,1.2,7,2.1,0.78576583,"Rockland","EMS",2019-07-01,0.5,1647662,325789,6971334,7.87827217382881,19.1857222532069,3.6,0.0614252314886025,4403,0,0,0,1,1,9,87.9477850631697,69.1063643268231
"3215",19,"Putnam","Mid-Hudson",2019,2203,3,4,"LEO",3,3,1,1,3,3,0.95548493,"Putnam","LEO",2019-07-01,1.33333333333333,1647662,98320,6971334,7.87827217382881,15.499643959174,3.63333333333333,0.103834679473186,4304,1,1,9,1,1,9,87.9477850631697,84.0327832547377
"3216",19,"Rockland","Mid-Hudson",2019,2205,3,2,"LEO",8,2.4,4,1.2,7,2.1,0.78576583,"Rockland","LEO",2019-07-01,0.25,1647662,325789,6971334,7.87827217382881,19.1857222532069,3.6,0.0614252314886025,4403,1,1,9,1,1,9,87.9477850631697,69.1063643268231
"3217",19,"St. Lawrence","North Country",2019,3346,3,0,"COOP",0,0,0,0,0,0,0.83887148,"St. Lawrence","COOP",2019-07-01,0,304232,107740,1233786,8.2194697189518,24.2262043286014,5.2,0.0455787954175497,3709,0,0,0,0,0,0,87.9477850631697,73.776888618663
"3218",19,"Schuyler","Southern Tier",2019,3350,3,0,"COOP",0,0,0,0,0,0,0.54022986,"Schuyler","COOP",2019-07-01,0,469336,17807,2065044,7.57588377455073,19.1235059760956,3.56666666666667,0.0540969162995595,3181,0,0,0,0,0,0,87.9477850631697,47.5120196119862
"3219",19,"Schuyler","Southern Tier",2019,2210,3,0,"LEO",0,0,0,0,0,0,0.54022986,"Schuyler","LEO",2019-07-01,0,469336,17807,2065044,7.57588377455073,19.1235059760956,3.56666666666667,0.0540969162995595,3181,1,1,9,1,1,9,87.9477850631697,47.5120196119862
"3220",19,"Warren","Capital District",2019,1078,3,9,"EMS",3,4.6,0,0,3,4.6,0.85375106,"Warren","EMS",2019-07-01,3,689196,63944,3243537,7.08276181218219,22.2493887530562,3.46666666666667,0.0361661851150742,3931,0,0,0,1,1,9,87.9477850631697,75.0855147223333
"3221",19,"Allegany","Western",2019,2168,3,2,"LEO",0,0,0,0,0,0,0.55641025,"Allegany","LEO",2019-07-01,0,1065790,46091,4131282,8.59934841856192,23.5967926689576,4.86666666666667,0.0313753581661891,3002,1,1,9,1,1,9,87.9477850631697,48.9350490739445
"3222",19,"Westchester","Mid-Hudson",2019,1081,3,40,"EMS",27,2.8,8,0.8,26,2.7,0.89744085,"Westchester","EMS",2019-07-01,1.48148148148148,1647662,967506,6971334,7.87827217382881,18.4425612997042,3.76666666666667,0.0717960755758249,5593,0,0,0,1,1,9,87.9477850631697,78.9279349827083
"3223",19,"Seneca","Finger Lakes",2019,3351,3,2,"COOP",0,0,0,0,0,0,0.58181822,"Seneca","COOP",2019-07-01,0,872563,34016,4983981,5.83578334936135,23.1936416184971,3.33333333333333,0.0215821984073826,3724,0,0,0,0,0,0,87.9477850631697,51.169623758396
"3224",19,"Sullivan","Mid-Hudson",2019,1074,3,20,"EMS",8,10.7,5,6.7,7,9.4,0.86101919,"Sullivan","EMS",2019-07-01,2.5,1647662,75432,6971334,7.87827217382881,26.5154080596004,3.5,0.0368375267665953,3408,0,0,0,1,1,9,87.9477850631697,75.7247306573844
